,OvertimePay
36978,18772.83
36979,51901.75
36980,0.0
36981,64137.72
36982,47058.95
36983,0.0
36984,51537.84
36985,30331.37
36986,0.0
36987,0.0
36988,45547.32
36989,55533.39
36990,35694.65
36991,0.0
36992,0.0
36993,48277.85
36994,18740.89
36995,67009.5
36996,0.0
36997,0.0
36998,64363.98
36999,0.0
37000,30430.83
37001,33717.84
37002,61035.34
37003,49711.38
37004,61133.9
37005,52083.31
37006,0.0
37007,38631.4
37008,42945.31
37009,0.0
37010,33316.63
37011,9857.01
37012,45058.09
37013,61983.17
37014,0.0
37015,49124.95
37016,36508.78
37017,0.0
37018,7455.24
37019,47737.88
37020,76877.14
37021,41092.31
37022,946.95
37023,35470.7
37024,61627.86
37025,45019.85
37026,17400.17
37027,62637.71
37028,58768.81
37029,66567.84
37030,62085.93
37031,0.0
37032,63300.99
37033,10326.91
37034,0.0
37035,0.0
37036,61300.67
37037,22884.94
37038,0.0
37039,50290.03
37040,0.0
37041,8334.36
37042,29717.11
37043,43210.4
37044,0.0
37045,41362.88
37046,30480.9
37047,46836.88
37048,0.0
37049,36137.39
37050,0.0
37051,44170.05
37052,59456.79
37053,21513.98
37054,0.0
37055,2558.01
37056,0.0
37057,61594.67
37058,0.0
37059,35644.7
37060,0.0
37061,0.0
37062,0.0
37063,0.0
37064,61987.34
37065,8635.52
37066,57151.1
37067,2226.66
37068,81281.03
37069,0.0
37070,24788.66
37071,34400.91
37072,51186.71
37073,0.0
37074,63577.08
37075,0.0
37076,50122.29
37077,0.0
37078,0.0
37079,25612.21
37080,453.97
37081,0.0
37082,0.0
37083,0.0
37084,5556.24
37085,36706.7
37086,38155.27
37087,15820.45
37088,44510.31
37089,0.0
37090,24997.75
37091,0.0
37092,43267.83
37093,57686.11
37094,41089.92
37095,65021.35
37096,90768.42
37097,0.0
37098,59723.16
37099,15492.8
37100,0.0
37101,52827.66
37102,44922.39
37103,0.0
37104,8256.6
37105,11371.54
37106,40742.71
37107,0.0
37108,0.0
37109,15564.81
37110,1228.78
37111,0.0
37112,59715.26
37113,58172.16
37114,0.0
37115,0.0
37116,3423.02
37117,0.0
37118,0.0
37119,97531.05
37120,0.0
37121,0.0
37122,32604.43
37123,0.0
37124,0.0
37125,0.0
37126,0.0
37127,8689.63
37128,0.0
37129,0.0
37130,60639.26
37131,0.0
37132,0.0
37133,0.0
37134,0.0
37135,0.0
37136,0.0
37137,11393.81
37138,0.0
37139,17608.66
37140,67402.48
37141,0.0
37142,70850.83
37143,0.0
37144,79484.01
37145,10871.05
37146,21952.27
37147,12793.73
37148,0.0
37149,0.0
37150,0.0
37151,0.0
37152,0.0
37153,0.0
37154,0.0
37155,0.0
37156,0.0
37157,0.0
37158,0.0
37159,0.0
37160,0.0
37161,0.0
37162,0.0
37163,0.0
37164,0.0
37165,0.0
37166,59600.99
37167,0.0
37168,0.0
37169,0.0
37170,6505.74
37171,45686.22
37172,0.0
37173,0.0
37174,27408.78
37175,0.0
37176,0.0
37177,58480.43
37178,0.0
37179,0.0
37180,66993.86
37181,0.0
37182,14986.33
37183,0.0
37184,0.0
37185,0.0
37186,0.0
37187,0.0
37188,0.0
37189,43569.28
37190,0.0
37191,0.0
37192,0.0
37193,0.0
37194,3470.86
37195,72221.19
37196,0.0
37197,26319.05
37198,0.0
37199,0.0
37200,0.0
37201,27668.52
37202,0.0
37203,0.0
37204,0.0
37205,58741.39
37206,61732.36
37207,20396.54
37208,58875.13
37209,7028.8
37210,56951.94
37211,0.0
37212,23155.37
37213,56831.83
37214,56735.64
37215,600.54
37216,0.0
37217,31352.08
37218,39011.07
37219,0.0
37220,50613.96
37221,0.0
37222,0.0
37223,63333.06
37224,12700.03
37225,15679.84
37226,0.0
37227,0.0
37228,0.0
37229,13625.96
37230,50251.89
37231,0.0
37232,0.0
37233,39159.31
37234,65857.51
37235,54025.0
37236,23820.66
37237,67533.51
37238,30897.57
37239,0.0
37240,64346.35
37241,2635.23
37242,0.0
37243,0.0
37244,57351.36
37245,45891.93
37246,10278.74
37247,0.0
37248,0.0
37249,62352.49
37250,56597.87
37251,19668.24
37252,17914.83
37253,0.0
37254,57100.77
37255,0.0
37256,0.0
37257,53195.58
37258,58235.37
37259,0.0
37260,0.0
37261,0.0
37262,3327.99
37263,0.0
37264,69696.26
37265,0.0
37266,9943.06
37267,36873.73
37268,92565.96
37269,54384.82
37270,41659.3
37271,38567.33
37272,9714.01
37273,641.54
37274,0.0
37275,0.0
37276,0.0
37277,8835.43
37278,39924.04
37279,51295.89
37280,1905.74
37281,0.0
37282,0.0
37283,58651.93
37284,0.0
37285,41609.92
37286,0.0
37287,0.0
37288,0.0
37289,0.0
37290,0.0
37291,39786.09
37292,24036.57
37293,0.0
37294,40563.06
37295,0.0
37296,35912.59
37297,58226.91
37298,39329.88
37299,57000.96
37300,0.0
37301,53129.06
37302,0.0
37303,0.0
37304,0.0
37305,6624.43
37306,0.0
37307,0.0
37308,0.0
37309,0.0
37310,0.0
37311,21481.59
37312,0.0
37313,51120.56
37314,0.0
37315,0.0
37316,0.0
37317,0.0
37318,0.0
37319,0.0
37320,0.0
37321,36658.39
37322,53746.73
37323,37330.15
37324,0.0
37325,0.0
37326,0.0
37327,0.0
37328,0.0
37329,0.0
37330,0.0
37331,0.0
37332,18810.77
37333,0.0
37334,0.0
37335,7675.66
37336,0.0
37337,0.0
37338,0.0
37339,0.0
37340,0.0
37341,0.0
37342,0.0
37343,6552.83
37344,61118.82
37345,0.0
37346,0.0
37347,12789.88
37348,0.0
37349,0.0
37350,0.0
37351,0.0
37352,0.0
37353,0.0
37354,0.0
37355,0.0
37356,0.0
37357,0.0
37358,0.0
37359,0.0
37360,0.0
37361,0.0
37362,0.0
37363,0.0
37364,0.0
37365,0.0
37366,0.0
37367,0.0
37368,0.0
37369,36477.78
37370,0.0
37371,0.0
37372,28143.68
37373,0.0
37374,45819.37
37375,0.0
37376,60140.71
37377,0.0
37378,0.0
37379,0.0
37380,0.0
37381,0.0
37382,53485.46
37383,6624.43
37384,0.0
37385,0.0
37386,0.0
37387,0.0
37388,0.0
37389,0.0
37390,0.0
37391,0.0
37392,37130.24
37393,0.0
37394,0.0
37395,0.0
37396,0.0
37397,0.0
37398,56152.11
37399,0.0
37400,84753.82
37401,67372.59
37402,76518.39
37403,0.0
37404,0.0
37405,0.0
37406,0.0
37407,51148.22
37408,0.0
37409,0.0
37410,0.0
37411,0.0
37412,0.0
37413,24743.17
37414,4606.74
37415,54003.76
37416,0.0
37417,0.0
37418,0.0
37419,31152.82
37420,39825.15
37421,0.0
37422,80234.32
37423,0.0
37424,0.0
37425,0.0
37426,7384.86
37427,32469.49
37428,32866.92
37429,0.0
37430,0.0
37431,21877.79
37432,53683.92
37433,5298.13
37434,0.0
37435,81486.19
37436,32765.36
37437,52933.26
37438,63557.26
37439,40959.96
37440,0.0
37441,0.0
37442,7859.1
37443,0.0
37444,49607.69
37445,0.0
37446,54954.77
37447,52507.4
37448,0.0
37449,43691.49
37450,20769.84
37451,0.0
37452,0.0
37453,11287.6
37454,53409.3
37455,55527.47
37456,5470.52
37457,25557.36
37458,29582.79
37459,9922.19
37460,0.0
37461,52829.52
37462,43393.24
37463,68372.15
37464,0.0
37465,0.0
37466,24949.13
37467,5381.89
37468,0.0
37469,7430.29
37470,19311.63
37471,50060.8
37472,0.0
37473,53698.99
37474,5657.45
37475,0.0
37476,28059.14
37477,0.0
37478,1396.15
37479,33691.58
37480,51331.69
37481,12551.51
37482,58988.73
37483,0.0
37484,0.0
37485,53524.35
37486,0.0
37487,50751.72
37488,60829.43
37489,0.0
37490,0.0
37491,0.0
37492,83782.31
37493,51431.66
37494,52229.88
37495,0.0
37496,0.0
37497,10801.8
37498,0.0
37499,30652.39
37500,0.0
37501,21567.62
37502,0.0
37503,0.0
37504,33633.71
37505,0.0
37506,0.0
37507,10520.35
37508,32339.56
37509,28885.54
37510,59307.45
37511,0.0
37512,0.0
37513,34188.33
37514,52024.34
37515,0.0
37516,52145.77
37517,22358.96
37518,27861.25
37519,0.0
37520,11705.85
37521,10182.26
37522,1799.2
37523,31159.49
37524,6870.87
37525,54556.54
37526,0.0
37527,0.0
37528,20998.3
37529,9643.96
37530,0.0
37531,0.0
37532,0.0
37533,26564.57
37534,47086.51
37535,0.0
37536,0.0
37537,0.0
37538,13170.93
37539,29289.41
37540,0.0
37541,23745.24
37542,15148.53
37543,21389.74
37544,13412.94
37545,0.0
37546,29531.95
37547,0.0
37548,41733.7
37549,41738.88
37550,48861.5
37551,47084.25
37552,4871.3
37553,34437.79
37554,40433.42
37555,0.0
37556,31145.56
37557,42623.74
37558,52286.06
37559,28273.69
37560,19790.2
37561,75959.92
37562,0.0
37563,56738.8
37564,46317.4
37565,7639.86
37566,7090.65
37567,56383.91
37568,0.0
37569,0.0
37570,28785.53
37571,10765.04
37572,14424.44
37573,0.0
37574,22382.28
37575,17406.66
37576,39605.4
37577,49380.6
37578,31280.52
37579,36889.29
37580,0.0
37581,0.0
37582,0.0
37583,0.0
37584,24415.12
37585,31845.67
37586,62805.66
37587,10307.05
37588,15922.58
37589,0.0
37590,17583.61
37591,0.0
37592,28022.99
37593,53439.75
37594,49636.06
37595,7639.86
37596,34124.03
37597,0.0
37598,26815.09
37599,2111.4
37600,0.0
37601,34504.42
37602,14137.21
37603,68565.2
37604,48144.43
37605,19352.82
37606,0.0
37607,0.0
37608,57120.76
37609,11189.31
37610,46963.86
37611,0.0
37612,0.0
37613,20474.91
37614,40999.73
37615,7954.65
37616,0.0
37617,50093.13
37618,0.0
37619,44035.92
37620,48860.49
37621,41802.82
37622,50256.98
37623,27363.93
37624,7735.7
37625,4894.39
37626,5268.89
37627,49221.05
37628,19146.16
37629,36610.18
37630,17342.26
37631,6356.24
37632,0.0
37633,12397.76
37634,66259.96
37635,49201.95
37636,53884.04
37637,39760.25
37638,1246.21
37639,5200.43
37640,55591.2
37641,29621.51
37642,8110.32
37643,22937.5
37644,0.0
37645,0.0
37646,62713.02
37647,0.0
37648,49688.28
37649,0.0
37650,43534.64
37651,53306.64
37652,3223.16
37653,0.0
37654,41215.24
37655,11739.98
37656,29634.54
37657,46029.58
37658,0.0
37659,17682.26
37660,0.0
37661,44635.42
37662,25798.75
37663,2253.6
37664,9028.19
37665,0.0
37666,7612.05
37667,0.0
37668,0.0
37669,8468.38
37670,31330.41
37671,48473.77
37672,0.0
37673,0.0
37674,0.0
37675,21158.52
37676,0.0
37677,5556.24
37678,0.0
37679,0.0
37680,48693.73
37681,38177.27
37682,27899.13
37683,44500.32
37684,0.0
37685,0.0
37686,0.0
37687,57305.05
37688,0.0
37689,0.0
37690,58847.97
37691,0.0
37692,42274.99
37693,6547.71
37694,27214.66
37695,37754.08
37696,20774.48
37697,45211.39
37698,0.0
37699,6939.49
37700,0.0
37701,66974.96
37702,25440.03
37703,39980.44
37704,53248.26
37705,46867.27
37706,44980.06
37707,0.0
37708,42315.08
37709,84408.59
37710,0.0
37711,46138.69
37712,25945.38
37713,44123.0
37714,0.0
37715,48987.8
37716,43982.28
37717,0.0
37718,1477.0
37719,33944.12
37720,36133.49
37721,55121.59
37722,33659.02
37723,0.0
37724,21742.01
37725,0.0
37726,0.0
37727,10644.41
37728,0.0
37729,0.0
37730,0.0
37731,0.0
37732,0.0
37733,24655.07
37734,0.0
37735,0.0
37736,24726.75
37737,0.0
37738,0.0
37739,0.0
37740,27291.38
37741,0.0
37742,0.0
37743,0.0
37744,82216.25
37745,0.0
37746,53317.53
37747,13107.71
37748,6170.05
37749,47797.19
37750,0.0
37751,0.0
37752,12768.25
37753,30437.2
37754,0.0
37755,51426.52
37756,44453.73
37757,0.0
37758,0.0
37759,0.0
37760,25853.81
37761,17194.63
37762,0.0
37763,0.0
37764,2869.16
37765,0.0
37766,78126.28
37767,0.0
37768,0.0
37769,13194.43
37770,31776.47
37771,0.0
37772,25621.81
37773,0.0
37774,52510.81
37775,0.0
37776,43387.48
37777,0.0
37778,0.0
37779,59887.97
37780,0.0
37781,0.0
37782,0.0
37783,22338.73
37784,44696.01
37785,29378.86
37786,29079.35
37787,41423.82
37788,44353.43
37789,0.0
37790,20472.13
37791,14827.78
37792,30088.56
37793,44060.45
37794,48701.52
37795,6419.86
37796,669.63
37797,46014.1
37798,50760.41
37799,0.0
37800,12820.29
37801,8334.36
37802,0.0
37803,15096.16
37804,9291.53
37805,18720.14
37806,0.0
37807,22745.51
37808,0.0
37809,21817.32
37810,18969.69
37811,29717.53
37812,5761.17
37813,0.0
37814,10581.73
37815,22710.71
37816,0.0
37817,0.0
37818,9297.7
37819,21864.48
37820,33078.48
37821,0.0
37822,0.0
37823,0.0
37824,20984.49
37825,38571.67
37826,0.0
37827,10873.61
37828,25552.98
37829,4541.32
37830,0.0
37831,56182.96
37832,47419.67
37833,25347.74
37834,475.18
37835,33798.62
37836,0.0
37837,7068.58
37838,34776.74
37839,5564.26
37840,25869.13
37841,30973.43
37842,0.0
37843,42277.31
37844,45866.17
37845,22222.78
37846,8256.6
37847,54235.5
37848,52911.57
37849,0.0
37850,14351.62
37851,43246.09
37852,7929.92
37853,0.0
37854,125.03
37855,42571.11
37856,34445.52
37857,0.0
37858,20139.12
37859,0.0
37860,20325.54
37861,27663.85
37862,4335.12
37863,0.0
37864,23107.85
37865,27822.92
37866,0.0
37867,0.0
37868,23291.87
37869,9142.59
37870,25279.58
37871,24629.2
37872,11722.15
37873,22706.83
37874,44521.91
37875,27565.28
37876,55828.0
37877,39169.75
37878,37010.0
37879,20850.81
37880,24853.67
37881,42396.78
37882,6188.4
37883,12812.53
37884,31360.64
37885,24826.32
37886,19978.95
37887,28714.95
37888,0.0
37889,5295.45
37890,21422.03
37891,0.0
37892,6344.02
37893,0.0
37894,43144.69
37895,39723.57
37896,39215.41
37897,2242.98
37898,13470.54
37899,31456.88
37900,16389.37
37901,62612.79
37902,0.0
37903,16686.75
37904,21919.18
37905,76907.24
37906,29840.91
37907,60147.3
37908,36041.51
37909,37760.84
37910,39813.85
37911,0.0
37912,31902.48
37913,9652.4
37914,5365.09
37915,0.0
37916,0.0
37917,0.0
37918,0.0
37919,23782.1
37920,0.0
37921,57773.6
37922,22261.54
37923,7639.86
37924,16828.16
37925,38378.54
37926,5899.1
37927,23027.11
37928,8656.39
37929,71238.74
37930,0.0
37931,49130.4
37932,0.0
37933,5963.62
37934,0.0
37935,43411.96
37936,18467.08
37937,6256.02
37938,26733.34
37939,0.0
37940,1811.36
37941,38309.1
37942,0.0
37943,0.0
37944,26049.48
37945,16151.81
37946,0.0
37947,0.0
37948,0.0
37949,134.28
37950,0.0
37951,0.0
37952,42371.37
37953,0.0
37954,0.0
37955,42013.25
37956,24531.16
37957,43421.72
37958,13037.35
37959,20900.83
37960,0.0
37961,26646.14
37962,22898.8
37963,963.38
37964,43159.83
37965,17686.93
37966,38226.99
37967,19259.06
37968,43292.61
37969,30923.57
37970,41907.62
37971,28725.74
37972,4051.06
37973,61594.04
37974,56845.29
37975,0.0
37976,39397.94
37977,7370.77
37978,41539.42
37979,28498.31
37980,0.0
37981,12151.13
37982,0.0
37983,37315.64
37984,0.0
37985,2431.49
37986,0.0
37987,7224.99
37988,13832.45
37989,43657.81
37990,5586.51
37991,46048.76
37992,31017.86
37993,34739.97
37994,22207.05
37995,14648.86
37996,0.0
37997,3727.62
37998,0.0
37999,39623.89
38000,0.0
38001,39409.86
38002,59181.62
38003,23937.01
38004,26143.32
38005,38399.32
38006,0.0
38007,18288.61
38008,0.0
38009,0.0
38010,32951.7
38011,5409.75
38012,0.0
38013,3075.34
38014,13789.44
38015,73515.28
38016,2418.65
38017,14411.33
38018,7121.48
38019,50894.29
38020,13819.67
38021,24455.43
38022,12160.38
38023,0.0
38024,38104.4
38025,26481.95
38026,45901.45
38027,46847.97
38028,5551.26
38029,12596.52
38030,22617.3
38031,51188.52
38032,48082.36
38033,0.0
38034,40523.74
38035,0.0
38036,2670.51
38037,6952.19
38038,22445.15
38039,42065.85
38040,0.0
38041,0.0
38042,0.0
38043,21194.36
38044,5849.88
38045,28999.67
38046,17569.44
38047,0.0
38048,0.0
38049,8259.08
38050,48523.83
38051,6096.79
38052,43890.83
38053,0.0
38054,42901.88
38055,905.1
38056,50474.85
38057,0.0
38058,0.0
38059,2456.17
38060,39705.91
38061,32688.45
38062,28472.33
38063,0.0
38064,8928.2
38065,0.0
38066,7419.18
38067,5157.76
38068,0.0
38069,0.0
38070,0.0
38071,47415.07
38072,33395.19
38073,0.0
38074,2916.48
38075,2615.55
38076,20111.58
38077,0.0
38078,0.0
38079,29796.91
38080,38201.99
38081,10878.33
38082,0.0
38083,16097.89
38084,3852.82
38085,73922.72
38086,46393.6
38087,8026.48
38088,11896.12
38089,27021.38
38090,35150.61
38091,46464.93
38092,21485.2
38093,0.0
38094,49079.46
38095,0.0
38096,10532.46
38097,17296.75
38098,2379.72
38099,2868.98
38100,13063.21
38101,0.0
38102,20429.02
38103,0.0
38104,15655.9
38105,49518.4
38106,0.0
38107,0.0
38108,10521.91
38109,18751.77
38110,0.0
38111,22472.07
38112,23369.21
38113,0.0
38114,26670.29
38115,8577.77
38116,0.0
38117,20098.49
38118,13505.55
38119,50134.88
38120,52293.09
38121,0.0
38122,77916.7
38123,39344.25
38124,50648.03
38125,8766.95
38126,50977.7
38127,7498.45
38128,16065.28
38129,0.0
38130,39824.14
38131,72980.39
38132,37641.43
38133,72656.57
38134,11903.19
38135,1164.75
38136,2177.55
38137,4051.43
38138,52041.98
38139,0.0
38140,18360.69
38141,33537.67
38142,17684.31
38143,29131.28
38144,38442.59
38145,37075.15
38146,7414.37
38147,7028.49
38148,45927.05
38149,39262.78
38150,48903.33
38151,0.0
38152,40495.21
38153,45120.21
38154,4594.38
38155,5899.1
38156,0.0
38157,2464.05
38158,11563.75
38159,21571.08
38160,46463.88
38161,7320.44
38162,35272.11
38163,4545.14
38164,26050.43
38165,15631.44
38166,16976.28
38167,7521.7
38168,44071.48
38169,0.0
38170,5093.24
38171,2218.47
38172,11234.1
38173,7631.52
38174,0.0
38175,28076.23
38176,0.0
38177,34543.26
38178,15593.4
38179,0.0
38180,49419.7
38181,0.0
38182,50558.48
38183,21992.68
38184,38249.42
38185,10361.16
38186,29332.86
38187,0.0
38188,33443.3
38189,42231.52
38190,51005.64
38191,0.0
38192,955.77
38193,13849.18
38194,0.0
38195,49153.28
38196,8042.29
38197,24704.95
38198,29615.03
38199,7534.08
38200,27913.4
38201,1385.66
38202,0.0
38203,7639.86
38204,0.0
38205,36091.12
38206,37056.28
38207,0.0
38208,0.0
38209,4076.97
38210,0.0
38211,0.0
38212,21385.06
38213,45262.21
38214,0.0
38215,0.0
38216,1757.1
38217,0.0
38218,0.0
38219,18627.06
38220,46415.28
38221,14744.37
38222,17165.37
38223,33915.55
38224,0.0
38225,0.0
38226,4010.28
38227,36312.23
38228,0.0
38229,34628.48
38230,17005.83
38231,0.0
38232,10529.15
38233,18726.76
38234,30602.92
38235,0.0
38236,21166.11
38237,16490.42
38238,5304.25
38239,50550.81
38240,0.0
38241,14195.32
38242,4485.96
38243,0.0
38244,0.0
38245,0.0
38246,0.0
38247,44774.83
38248,0.0
38249,0.0
38250,10801.64
38251,6945.3
38252,35774.32
38253,42734.15
38254,0.0
38255,27320.26
38256,45783.8
38257,18506.49
38258,17050.59
38259,48530.49
38260,0.0
38261,10855.92
38262,24895.24
38263,18852.42
38264,0.0
38265,0.0
38266,35978.6
38267,5157.76
38268,7421.74
38269,42599.44
38270,46313.86
38271,7414.08
38272,44973.74
38273,0.0
38274,0.0
38275,39740.17
38276,41560.27
38277,21462.18
38278,0.0
38279,36805.23
38280,6698.46
38281,0.0
38282,31361.27
38283,36914.45
38284,0.0
38285,0.0
38286,0.0
38287,0.0
38288,42680.57
38289,12643.82
38290,19846.61
38291,0.0
38292,0.0
38293,37999.44
38294,0.0
38295,0.0
38296,41451.49
38297,23654.64
38298,106.26
38299,6769.48
38300,6673.03
38301,0.0
38302,0.0
38303,0.0
38304,13024.68
38305,8310.99
38306,11965.92
38307,22824.28
38308,35315.01
38309,24767.8
38310,7189.38
38311,0.0
38312,0.0
38313,0.0
38314,0.0
38315,29991.34
38316,0.0
38317,0.0
38318,21076.67
38319,5182.78
38320,41822.48
38321,0.0
38322,48044.81
38323,58032.41
38324,37303.39
38325,0.0
38326,17296.73
38327,16196.26
38328,19472.03
38329,14781.38
38330,40010.71
38331,0.0
38332,37456.41
38333,58943.98
38334,17312.51
38335,34727.27
38336,26095.84
38337,7593.31
38338,81505.73
38339,0.0
38340,2920.96
38341,28849.37
38342,0.0
38343,16171.54
38344,7195.34
38345,5263.7
38346,20884.26
38347,40523.87
38348,5339.58
38349,4293.16
38350,17033.56
38351,35533.79
38352,0.0
38353,34838.61
38354,34453.8
38355,9884.69
38356,5093.24
38357,10511.76
38358,38047.01
38359,1437.42
38360,13007.58
38361,3691.89
38362,20989.39
38363,0.0
38364,17331.1
38365,13360.3
38366,0.0
38367,3483.91
38368,0.0
38369,0.0
38370,34451.9
38371,11851.66
38372,0.0
38373,0.0
38374,13492.94
38375,12222.63
38376,18277.55
38377,0.0
38378,12625.58
38379,33345.31
38380,5787.35
38381,0.0
38382,10723.6
38383,14906.47
38384,15306.48
38385,50114.58
38386,38157.03
38387,43126.54
38388,42688.75
38389,19917.33
38390,15874.4
38391,0.0
38392,0.0
38393,32368.7
38394,45505.53
38395,6537.96
38396,16117.57
38397,0.0
38398,0.0
38399,56.33
38400,0.0
38401,58959.6
38402,0.0
38403,9715.46
38404,41077.05
38405,43891.97
38406,0.0
38407,51259.77
38408,13947.77
38409,6100.65
38410,0.0
38411,38063.73
38412,42763.27
38413,18647.46
38414,37008.66
38415,0.0
38416,0.0
38417,0.0
38418,18522.61
38419,30622.28
38420,8869.45
38421,35509.72
38422,14496.77
38423,4222.86
38424,35609.52
38425,0.0
38426,19223.6
38427,0.0
38428,3729.94
38429,17092.43
38430,10996.0
38431,15509.32
38432,7549.15
38433,0.0
38434,17561.82
38435,32952.45
38436,14605.21
38437,0.0
38438,6142.63
38439,0.0
38440,9158.83
38441,0.0
38442,37436.29
38443,3337.87
38444,19133.11
38445,7426.43
38446,29423.46
38447,33284.6
38448,4349.42
38449,33043.64
38450,0.0
38451,32259.91
38452,0.0
38453,36327.99
38454,34136.67
38455,42532.07
38456,47346.59
38457,41029.37
38458,5860.69
38459,14816.22
38460,40666.89
38461,39827.57
38462,37997.33
38463,11130.6
38464,50133.9
38465,7349.4
38466,7421.35
38467,12499.16
38468,44471.75
38469,43479.84
38470,38427.33
38471,24123.71
38472,44396.39
38473,0.0
38474,0.0
38475,0.0
38476,17352.34
38477,37478.2
38478,27890.81
38479,40701.13
38480,1101.8
38481,10819.81
38482,0.0
38483,9718.34
38484,31184.87
38485,43928.13
38486,3954.89
38487,38901.99
38488,7442.57
38489,50450.34
38490,31006.4
38491,9.14
38492,8827.36
38493,31047.55
38494,16522.02
38495,11507.08
38496,13950.17
38497,0.0
38498,56432.18
38499,34231.57
38500,0.0
38501,35709.67
38502,11130.64
38503,689.69
38504,32406.78
38505,48341.9
38506,5624.98
38507,31763.08
38508,34346.25
38509,16762.23
38510,14415.61
38511,39325.78
38512,2258.19
38513,18930.15
38514,30228.13
38515,4828.24
38516,37775.01
38517,14731.98
38518,32063.73
38519,22372.56
38520,9710.58
38521,38182.74
38522,44830.2
38523,10481.66
38524,31755.48
38525,0.0
38526,0.0
38527,12341.63
38528,13146.46
38529,7744.97
38530,27671.2
38531,0.0
38532,22763.7
38533,30612.3
38534,0.0
38535,12971.55
38536,0.0
38537,9108.19
38538,11141.17
38539,9770.81
38540,9366.45
38541,34900.68
38542,0.0
38543,6031.12
38544,0.0
38545,13727.5
38546,12601.55
38547,0.0
38548,0.0
38549,38527.72
38550,30694.09
38551,15649.66
38552,0.0
38553,6945.3
38554,0.0
38555,32367.67
38556,0.0
38557,0.0
38558,745.34
38559,6434.67
38560,30745.65
38561,0.0
38562,19181.51
38563,44555.94
38564,34609.75
38565,7874.81
38566,9082.88
38567,18093.65
38568,0.0
38569,11309.87
38570,18380.88
38571,48812.99
38572,0.0
38573,9635.03
38574,39724.29
38575,732.6
38576,39524.44
38577,49122.93
38578,31403.03
38579,0.0
38580,0.0
38581,38208.22
38582,16383.75
38583,12708.62
38584,0.0
38585,32207.11
38586,34263.38
38587,30351.05
38588,1606.2
38589,3432.87
38590,17015.6
38591,0.0
38592,44275.42
38593,0.0
38594,38322.67
38595,3922.21
38596,0.0
38597,12369.07
38598,0.0
38599,37159.78
38600,0.0
38601,30777.7
38602,0.0
38603,43587.74
38604,0.0
38605,34005.22
38606,37738.78
38607,48854.76
38608,5181.73
38609,2375.16
38610,4129.13
38611,10990.92
38612,0.0
38613,0.0
38614,10726.8
38615,0.0
38616,30057.43
38617,12683.49
38618,27793.3
38619,0.0
38620,50135.24
38621,41994.93
38622,12542.78
38623,4630.2
38624,75242.51
38625,24904.38
38626,0.0
38627,40940.0
38628,31067.48
38629,0.0
38630,16677.69
38631,17098.29
38632,54139.23
38633,15071.13
38634,13621.93
38635,54887.97
38636,29226.74
38637,0.0
38638,36081.44
38639,0.0
38640,0.0
38641,0.0
38642,3498.72
38643,29590.45
38644,11203.86
38645,25837.36
38646,0.0
38647,8742.4
38648,0.0
38649,0.0
38650,0.0
38651,8427.14
38652,0.0
38653,14102.1
38654,1257.4
38655,13781.91
38656,13033.67
38657,37885.26
38658,36785.36
38659,37431.9
38660,0.0
38661,9410.71
38662,6903.87
38663,3459.04
38664,6544.5
38665,38452.48
38666,9730.9
38667,42512.85
38668,0.0
38669,27950.84
38670,15033.21
38671,0.0
38672,0.0
38673,0.0
38674,0.0
38675,0.0
38676,0.0
38677,14776.49
38678,0.0
38679,0.0
38680,0.0
38681,10017.41
38682,0.0
38683,18632.05
38684,6556.66
38685,0.0
38686,27785.56
38687,0.0
38688,48147.97
38689,0.0
38690,30997.25
38691,38003.73
38692,11776.06
38693,16283.21
38694,28246.16
38695,0.0
38696,7912.91
38697,1849.05
38698,5899.1
38699,24147.85
38700,48177.05
38701,0.0
38702,35955.95
38703,11419.5
38704,37091.03
38705,43140.58
38706,0.0
38707,0.0
38708,54799.97
38709,26802.66
38710,28125.99
38711,8969.44
38712,4297.41
38713,39751.66
38714,5030.54
38715,6945.3
38716,4516.87
38717,0.0
38718,23611.5
38719,8619.86
38720,4087.46
38721,27071.69
38722,12718.41
38723,5844.51
38724,0.0
38725,0.0
38726,12226.16
38727,13093.47
38728,15350.64
38729,28870.71
38730,26565.74
38731,26526.91
38732,5667.35
38733,35782.61
38734,9533.56
38735,4909.67
38736,12033.6
38737,48024.09
38738,27582.84
38739,29143.62
38740,27351.57
38741,0.0
38742,5630.21
38743,10991.68
38744,0.0
38745,34024.07
38746,12128.65
38747,10837.68
38748,34526.53
38749,0.0
38750,3617.34
38751,5306.41
38752,0.0
38753,39822.07
38754,8455.81
38755,0.0
38756,0.0
