,OtherPay
46911,0.0
46912,4370.56
46913,2550.0
46914,17555.45
46915,0.0
46916,0.0
46917,515.0
46918,0.0
46919,11883.75
46920,8123.05
46921,2523.67
46922,16.0
46923,6112.43
46924,0.0
46925,2357.14
46926,1046.89
46927,0.0
46928,799.82
46929,10656.93
46930,8191.58
46931,1450.0
46932,4939.56
46933,6056.96
46934,5361.03
46935,8383.57
46936,0.0
46937,17.38
46938,8572.3
46939,0.0
46940,5402.12
46941,1330.8
46942,0.0
46943,7016.7
46944,0.0
46945,2159.25
46946,0.0
46947,819.59
46948,5082.12
46949,0.0
46950,2415.24
46951,0.0
46952,7261.78
46953,0.0
46954,1520.0
46955,51987.88
46956,0.0
46957,916.68
46958,21564.48
46959,335.37
46960,0.0
46961,1430.0
46962,8289.08
46963,6586.64
46964,0.0
46965,1890.0
46966,87427.37
46967,3559.07
46968,8420.49
46969,2450.25
46970,6230.62
46971,2500.0
46972,2630.6
46973,6278.65
46974,0.0
46975,1500.0
46976,7303.71
46977,8105.78
46978,10446.15
46979,4472.1
46980,12909.72
46981,7332.76
46982,5610.56
46983,2194.5
46984,8970.55
46985,3841.49
46986,6531.05
46987,141.5
46988,10914.8
46989,1480.0
46990,0.0
46991,940.0
46992,5261.52
46993,0.0
46994,2534.05
46995,0.0
46996,624.0
46997,1433.77
46998,8077.14
46999,13359.39
47000,5938.47
47001,0.0
47002,0.0
47003,1755.05
47004,2200.0
47005,2349.25
47006,6357.53
47007,2274.87
47008,5264.36
47009,550.0
47010,0.0
47011,612.77
47012,560.0
47013,7148.64
47014,1400.0
47015,1590.0
47016,8348.32
47017,8122.87
47018,8308.49
47019,26982.01
47020,2200.0
47021,1593.59
47022,4589.43
47023,7437.28
47024,0.0
47025,0.0
47026,0.0
47027,0.0
47028,8180.47
47029,2142.75
47030,36.68
47031,1215.55
47032,5250.07
47033,4264.15
47034,1375.0
47035,0.0
47036,18129.43
47037,5535.65
47038,5712.07
47039,8163.42
47040,16423.17
47041,12691.14
47042,0.0
47043,1704.0
47044,5254.02
47045,0.0
47046,8122.89
47047,7635.92
47048,0.0
47049,0.0
47050,36.68
47051,5.97
47052,6590.08
47053,1500.0
47054,6152.75
47055,5719.42
47056,624.0
47057,2088.97
47058,1669.03
47059,4843.38
47060,6365.07
47061,5082.12
47062,1972.57
47063,0.0
47064,1880.53
47065,2142.65
47066,624.0
47067,5082.13
47068,1040.0
47069,4751.99
47070,2200.0
47071,660.49
47072,840.0
47073,11986.12
47074,0.0
47075,480.0
47076,1015.0
47077,6600.08
47078,0.0
47079,1500.0
47080,0.0
47081,2617.92
47082,4915.99
47083,5434.03
47084,205.94
47085,2556.14
47086,0.0
47087,0.0
47088,0.0
47089,3751.67
47090,8037.13
47091,8106.91
47092,0.0
47093,0.0
47094,550.0
47095,9030.38
47096,4409.59
47097,7275.77
47098,6540.74
47099,13.4
47100,4405.26
47101,0.0
47102,7699.89
47103,4458.13
47104,0.0
47105,12763.54
47106,7632.83
47107,8122.84
47108,6725.08
47109,12297.46
47110,2736.81
47111,0.0
47112,4704.39
47113,8122.86
47114,178.21
47115,10.0
47116,730.0
47117,1436.81
47118,2371.84
47119,6510.71
47120,0.0
47121,4545.12
47122,6596.57
47123,2942.17
47124,0.0
47125,9398.28
47126,0.0
47127,12573.95
47128,4703.69
47129,0.0
47130,4457.31
47131,1768.0
47132,10231.05
47133,2200.0
47134,0.0
47135,550.0
47136,0.0
47137,0.0
47138,5081.32
47139,2294.0
47140,7966.4
47141,418.86
47142,9541.26
47143,0.0
47144,8280.03
47145,32.1
47146,0.0
47147,6227.44
47148,1727.25
47149,4457.32
47150,18173.39
47151,5101.15
47152,0.0
47153,4045.57
47154,0.0
47155,0.0
47156,480.0
47157,0.0
47158,12567.99
47159,9142.2
47160,1480.0
47161,11045.48
47162,0.0
47163,11638.21
47164,624.0
47165,0.0
47166,7638.92
47167,1571.99
47168,6082.11
47169,989.56
47170,0.0
47171,34.7
47172,1175.0
47173,2392.74
47174,4453.9
47175,470.4
47176,7414.12
47177,0.0
47178,1505.0
47179,8782.2
47180,1400.0
47181,7984.52
47182,5385.25
47183,0.0
47184,1250.52
47185,1789.04
47186,5462.02
47187,7325.22
47188,1360.48
47189,3653.57
47190,16982.27
47191,10816.33
47192,0.0
47193,2603.94
47194,4458.12
47195,881.39
47196,0.0
47197,7273.9
47198,14885.73
47199,8.0
47200,0.0
47201,6389.13
47202,0.0
47203,2432.68
47204,6351.7
47205,2285.82
47206,1480.0
47207,4867.85
47208,5548.49
47209,844.15
47210,0.0
47211,2367.89
47212,0.0
47213,6308.16
47214,2790.42
47215,6740.04
47216,1922.02
47217,200.0
47218,0.0
47219,2404.28
47220,5043.46
47221,1857.12
47222,312.5
47223,3486.0
47224,0.0
47225,24.0
47226,6927.78
47227,0.0
47228,0.0
47229,1676.43
47230,27983.52
47231,0.0
47232,0.0
47233,4691.9
47234,0.0
47235,0.0
47236,24.36
47237,205.94
47238,2982.41
47239,0.0
47240,6788.66
47241,0.0
47242,5288.9
47243,0.0
47244,1616.25
47245,3837.58
47246,1630.0
47247,0.0
47248,5740.97
47249,4078.58
47250,0.0
47251,7802.65
47252,2950.63
47253,0.0
47254,0.0
47255,5505.7
47256,0.0
47257,0.0
47258,0.0
47259,0.0
47260,0.0
47261,0.0
47262,5689.37
47263,480.0
47264,0.0
47265,0.0
47266,2058.05
47267,4247.53
47268,0.0
47269,3522.74
47270,2755.16
47271,0.0
47272,35407.17
47273,3496.23
47274,205.94
47275,11501.68
47276,12954.92
47277,1741.34
47278,0.0
47279,960.0
47280,1702.29
47281,0.0
47282,0.0
47283,0.0
47284,0.0
47285,11518.72
47286,624.0
47287,4440.47
47288,0.0
47289,0.0
47290,8039.43
47291,6966.01
47292,0.0
47293,0.0
47294,1624.88
47295,942.37
47296,0.0
47297,0.0
47298,0.0
47299,2852.74
47300,1564.0
47301,0.0
47302,0.0
47303,2064.0
47304,2343.72
47305,0.0
47306,128.3
47307,8644.49
47308,4458.12
47309,0.0
47310,7289.35
47311,205.94
47312,6351.29
47313,4060.31
47314,2046.42
47315,2242.88
47316,0.0
47317,0.0
47318,0.0
47319,205.94
47320,0.0
47321,0.0
47322,2460.3
47323,1009.96
47324,0.0
47325,110.0
47326,0.0
47327,0.0
47328,592.56
47329,8954.35
47330,4506.16
47331,5232.97
47332,0.0
47333,15415.03
47334,0.0
47335,4781.77
47336,205.94
47337,205.94
47338,6120.95
47339,0.0
47340,0.0
47341,0.0
47342,11521.66
47343,9521.73
47344,8995.98
47345,1096.44
47346,1867.5
47347,0.0
47348,19225.37
47349,5727.14
47350,156.74
47351,0.0
47352,0.0
47353,0.0
47354,4808.22
47355,0.0
47356,680.0
47357,0.0
47358,0.0
47359,11431.59
47360,0.0
47361,0.0
47362,13011.18
47363,6208.87
47364,0.0
47365,0.0
47366,4493.57
47367,205.94
47368,1407.74
47369,8038.44
47370,4395.62
47371,2818.38
47372,4439.94
47373,13839.82
47374,0.0
47375,0.0
47376,10967.24
47377,11965.58
47378,0.0
47379,0.0
47380,134.62
47381,7280.24
47382,6382.9
47383,7943.85
47384,8641.64
47385,18.12
47386,9709.6
47387,9786.68
47388,4847.96
47389,0.0
47390,6722.59
47391,0.0
47392,2586.24
47393,5943.19
47394,4559.88
47395,456.79
47396,989.56
47397,6286.49
47398,8896.2
47399,7750.44
47400,5756.92
47401,0.0
47402,480.0
47403,2476.38
47404,1384.55
47405,50.0
47406,100.0
47407,1251.24
47408,0.0
47409,0.0
47410,4115.54
47411,4023.23
47412,1058.48
47413,0.0
47414,0.0
47415,0.0
47416,7316.41
47417,1600.0
47418,3039.0
47419,3592.33
47420,6332.91
47421,989.56
47422,989.56
47423,3579.43
47424,576.0
47425,250.0
47426,7549.73
47427,320.0
47428,6750.08
47429,0.0
47430,2169.86
47431,0.0
47432,7291.42
47433,0.0
47434,86.75
47435,0.0
47436,0.0
47437,11129.79
47438,6353.5
47439,205.94
47440,466.41
47441,6188.4
47442,0.0
47443,0.0
47444,1627.75
47445,7868.18
47446,0.0
47447,3049.01
47448,1698.34
47449,0.0
47450,1851.69
47451,0.0
47452,1396.51
47453,0.0
47454,9604.0
47455,0.0
47456,965.42
47457,3.48
47458,0.0
47459,0.0
47460,0.0
47461,0.0
47462,7223.72
47463,2791.88
47464,0.0
47465,567.09
47466,0.0
47467,1933.0
47468,0.0
47469,0.0
47470,2135.5
47471,0.0
47472,0.0
47473,129.53
47474,0.0
47475,2226.35
47476,60.0
47477,13490.59
47478,0.0
47479,2550.87
47480,1692.0
47481,6084.2
47482,0.0
47483,0.0
47484,235.35
47485,6694.48
47486,205.94
47487,0.0
47488,0.0
47489,710.0
47490,2479.1
47491,0.0
47492,0.0
47493,2133.5
47494,60.0
47495,1022.0
47496,480.0
47497,8440.77
47498,0.0
47499,0.0
47500,9252.19
47501,0.0
47502,0.0
47503,0.0
47504,0.0
47505,3774.54
47506,0.0
47507,0.0
47508,7199.15
47509,5541.1
47510,0.0
47511,2148.93
47512,737.75
47513,6351.7
47514,1400.0
47515,1360.0
47516,312.5
47517,0.0
47518,6158.5
47519,797.73
47520,4270.95
47521,8583.64
47522,8042.68
47523,0.0
47524,1409.31
47525,0.0
47526,60.0
47527,2730.0
47528,5922.99
47529,8917.06
47530,16749.41
47531,5421.07
47532,10488.92
47533,6637.96
47534,30.0
47535,0.0
47536,7991.13
47537,5899.94
47538,3603.48
47539,7771.53
47540,0.0
47541,989.56
47542,1473.9
47543,7127.45
47544,171.18
47545,0.0
47546,8122.84
47547,3948.63
47548,5065.31
47549,0.0
47550,140.16
47551,0.0
47552,0.0
47553,670.0
47554,3109.98
47555,0.0
47556,1699.5
47557,0.0
47558,0.0
47559,0.0
47560,0.0
47561,8795.53
47562,0.0
47563,756.63
47564,0.0
47565,0.0
47566,1566.04
47567,0.0
47568,0.0
47569,3228.66
47570,9695.45
47571,889.81
47572,12152.41
47573,0.0
47574,0.0
47575,0.0
47576,111058.32
47577,8159.24
47578,1500.0
47579,0.0
47580,634.58
47581,550.0
47582,5682.34
47583,0.0
47584,4312.9
47585,0.0
47586,13520.32
47587,4318.16
47588,0.0
47589,78.76
47590,2659.35
47591,480.0
47592,6228.14
47593,3103.84
47594,101.67
47595,1980.0
47596,775.51
47597,0.0
47598,0.0
47599,0.0
47600,2693.88
47601,0.0
47602,158.51
47603,5991.89
47604,0.0
47605,550.0
47606,62.0
47607,221.3
47608,22.66
47609,6746.28
47610,3781.39
47611,0.0
47612,0.0
47613,6947.73
47614,6065.55
47615,1500.0
47616,2988.98
47617,4605.58
47618,5729.69
47619,0.0
47620,1500.0
47621,6924.49
47622,7937.8
47623,63.1
47624,630.0
47625,0.0
47626,173.24
47627,0.0
47628,6351.69
47629,4910.33
47630,2301.42
47631,0.0
47632,0.0
47633,4305.8
47634,0.0
47635,4825.55
47636,5709.04
47637,0.0
47638,5764.75
47639,0.0
47640,0.0
47641,484.66
47642,0.0
47643,30.0
47644,8993.43
47645,0.0
47646,5226.36
47647,1990.0
47648,2372.73
47649,0.0
47650,2520.0
47651,0.0
47652,4214.0
47653,15294.68
47654,0.0
47655,1669.9
47656,0.0
47657,0.0
47658,1125.0
47659,1324.0
47660,4977.48
47661,76553.67
47662,5355.36
47663,2197.45
47664,0.0
47665,0.0
47666,3014.77
47667,0.0
47668,9513.95
47669,9456.68
47670,36.68
47671,0.0
47672,454.09
47673,5162.49
47674,1691.43
47675,0.0
47676,1291.45
47677,0.0
47678,4129.7
47679,0.0
47680,0.0
47681,0.0
47682,2166.38
47683,6691.42
47684,0.0
47685,6124.28
47686,0.0
47687,4722.48
47688,10581.57
47689,0.0
47690,8778.98
47691,1980.0
47692,956.27
47693,409.37
47694,8104.95
47695,4855.36
47696,7053.73
47697,0.0
47698,5247.14
47699,2712.52
47700,60.0
47701,0.0
47702,0.0
47703,1218.4
47704,580.0
47705,1844.5
47706,550.0
47707,13326.54
47708,0.0
47709,6172.42
47710,1944.0
47711,4201.42
47712,4579.4
47713,5618.96
47714,4977.46
47715,8189.43
47716,0.0
47717,8289.73
47718,0.0
47719,65100.57
47720,12212.85
47721,2200.0
47722,7298.52
47723,7198.53
47724,0.0
47725,0.0
47726,2108.05
47727,5662.68
47728,1733.87
47729,19275.3
47730,280.0
47731,2090.19
47732,6039.78
47733,0.0
47734,4094.47
47735,13145.82
47736,3916.84
47737,860.0
47738,0.0
47739,0.0
47740,15.0
47741,920.0
47742,0.0
47743,0.0
47744,8695.27
47745,0.0
47746,30653.09
47747,270.62
47748,274.9
47749,1789.0
47750,0.0
47751,4761.56
47752,9767.52
47753,3636.21
47754,5843.33
47755,1995.0
47756,3818.97
47757,0.0
47758,5597.15
47759,7816.35
47760,3029.99
47761,1254.0
47762,2229.14
47763,5715.17
47764,13445.08
47765,9746.96
47766,2784.97
47767,0.0
47768,0.0
47769,0.0
47770,2931.01
47771,3124.75
47772,0.0
47773,7120.85
47774,1650.0
47775,114.72
47776,6188.46
47777,0.0
47778,4929.17
47779,0.0
47780,5777.69
47781,0.0
47782,5675.18
47783,0.0
47784,1176.5
47785,1000.0
47786,3450.59
47787,0.0
47788,550.0
47789,107.15
47790,1554.73
47791,0.0
47792,0.0
47793,2164.0
47794,1687.2
47795,5843.28
47796,6051.54
47797,6360.92
47798,2261.0
47799,4712.89
47800,5674.4
47801,8803.91
47802,1809.78
47803,3007.03
47804,6445.89
47805,3625.88
47806,3815.0
47807,6103.56
47808,2219.6
47809,12.0
47810,16045.39
47811,0.0
47812,3961.41
47813,4346.73
47814,24.0
47815,0.0
47816,2160.0
47817,5704.25
47818,1430.0
47819,140.94
47820,1410.0
47821,1745.02
47822,60.0
47823,1425.7
47824,1785.0
47825,0.0
47826,4326.69
47827,8306.05
47828,8679.55
47829,0.0
47830,0.0
47831,1452.41
47832,721.0
47833,2044.0
47834,687.65
47835,0.0
47836,0.0
47837,0.0
47838,0.0
47839,4568.13
47840,2851.59
47841,680.0
47842,1086.0
47843,200.0
47844,1505.0
47845,2024.0
47846,580.0
47847,1500.0
47848,2673.91
47849,10068.75
47850,1804.0
47851,1964.0
47852,92.9
47853,1466.95
47854,9783.45
47855,8834.16
47856,2234.07
47857,960.0
47858,9938.02
47859,11328.82
47860,624.0
47861,5330.88
47862,1858.51
47863,3167.97
47864,1844.0
47865,60.0
47866,5724.2
47867,4865.43
47868,3573.44
47869,1050.2
47870,4339.43
47871,4045.59
47872,29921.84
47873,2687.34
47874,1092.75
47875,8335.15
47876,1241.2
47877,5976.87
47878,2725.26
47879,8029.9
47880,2460.0
47881,1250.61
47882,0.0
47883,5424.31
47884,4671.1
47885,60.0
47886,0.0
47887,6503.61
47888,1628.22
47889,793.17
47890,0.0
47891,4633.3
47892,1196.65
47893,2229.27
47894,0.0
47895,1797.96
47896,3486.0
47897,0.0
47898,1586.37
47899,8215.7
47900,4419.33
47901,2164.0
47902,3071.03
47903,1053.52
47904,10431.23
47905,4942.01
47906,13287.26
47907,170.35
47908,7513.29
47909,0.0
47910,6123.13
47911,7947.68
47912,1261.32
47913,3305.1
47914,0.0
47915,6022.19
47916,1480.0
47917,2090.0
47918,4009.99
47919,7267.44
47920,4497.28
47921,6295.72
47922,4735.43
47923,0.0
47924,2907.34
47925,2855.87
47926,9171.87
47927,6451.64
47928,1394.65
47929,1519.09
47930,13310.56
47931,5367.05
47932,550.0
47933,3464.25
47934,0.0
47935,9021.72
47936,14123.04
47937,6281.54
47938,1039.5
47939,8243.99
47940,5615.21
47941,5957.72
47942,10203.42
47943,6025.95
47944,2728.28
47945,1500.0
47946,0.0
47947,14152.73
47948,3103.29
47949,0.0
47950,2248.57
47951,5657.23
47952,18417.18
47953,6277.36
47954,1420.0
47955,0.0
47956,8534.59
47957,6420.41
47958,2130.0
47959,1260.0
47960,0.0
47961,6252.29
47962,3812.55
47963,1232.0
47964,1670.95
47965,1280.0
47966,77.0
47967,1019.74
47968,560.0
47969,4091.02
47970,1617.86
47971,100.0
47972,0.0
47973,4569.27
47974,6494.14
47975,4330.21
47976,1636.08
47977,8383.54
47978,1673.03
47979,2801.31
47980,0.0
47981,1234.51
47982,4342.0
47983,301.53
47984,102046.67
47985,2686.04
47986,0.0
47987,188.47
47988,10047.71
47989,8768.1
47990,6780.01
47991,8342.13
47992,3525.46
47993,0.0
47994,3676.99
47995,11275.02
47996,0.0
47997,1557.19
47998,3291.98
47999,1990.34
48000,3555.09
48001,0.0
48002,1983.74
48003,0.0
48004,0.0
48005,973.0
48006,3809.81
48007,0.0
48008,0.0
48009,3908.57
48010,24.07
48011,1790.0
48012,10576.17
48013,1771.04
48014,8244.61
48015,1027.03
48016,5359.06
48017,624.0
48018,8360.15
48019,789.58
48020,4225.76
48021,4651.2
48022,5348.14
48023,2160.11
48024,6374.51
48025,1918.25
48026,550.0
48027,3267.48
48028,3473.49
48029,5056.03
48030,5347.72
48031,354.14
48032,2280.0
48033,60.0
48034,4451.8
48035,1440.0
48036,7483.8
48037,1054.86
48038,0.0
48039,5222.16
48040,8580.71
48041,624.0
48042,624.0
48043,1460.0
48044,13199.39
48045,11869.19
48046,624.0
48047,1736.03
48048,4665.97
48049,0.0
48050,0.0
48051,2694.4
48052,2551.56
48053,2769.28
48054,0.0
48055,0.0
48056,1584.0
48057,6806.72
48058,3590.49
48059,820.0
48060,5930.96
48061,4144.88
48062,2741.16
48063,0.0
48064,3486.0
48065,10292.53
48066,4903.36
48067,6222.35
48068,1244.0
48069,2812.5
48070,2280.02
48071,7650.45
48072,0.0
48073,0.0
48074,6434.6
48075,90.04
48076,0.0
48077,5352.97
48078,3699.04
48079,6062.39
48080,3421.83
48081,3264.34
48082,0.0
48083,5582.96
48084,1746.4
48085,3445.42
48086,3486.0
48087,36053.96
48088,2561.83
48089,884.0
48090,0.0
48091,1204.3
48092,5419.84
48093,6141.93
48094,0.0
48095,6282.84
48096,2233.41
48097,0.0
48098,0.0
48099,500.0
48100,1313.75
48101,704.0
48102,0.0
48103,621.3
48104,624.0
48105,6884.46
48106,6023.77
48107,0.0
48108,5699.45
48109,1825.41
48110,5324.8
48111,1100.0
48112,8652.78
48113,4526.63
48114,0.0
48115,8408.34
48116,0.0
48117,1920.33
48118,624.0
48119,1448.95
48120,0.0
48121,0.0
48122,0.0
48123,8467.16
48124,8698.76
48125,1938.29
48126,3143.21
48127,1972.03
48128,0.0
48129,5094.74
48130,0.0
48131,2974.23
48132,624.0
48133,1591.29
48134,5257.91
48135,6103.56
48136,6248.06
48137,3486.0
48138,1782.46
48139,5574.42
48140,1884.01
48141,6881.16
48142,1449.55
48143,1200.0
48144,333.54
48145,4539.24
48146,0.0
48147,0.0
48148,2100.0
48149,1100.0
48150,0.0
48151,662.47
48152,0.0
48153,2530.0
48154,624.0
48155,4282.42
48156,2490.0
48157,3916.39
48158,3299.87
48159,3378.01
48160,1909.57
48161,624.0
48162,25535.61
48163,3990.07
48164,624.0
48165,0.0
48166,1250.0
48167,624.0
48168,11755.42
48169,1391.05
48170,1448.72
48171,960.0
48172,0.0
48173,0.0
48174,8286.87
48175,1885.0
48176,4611.61
48177,624.0
48178,11709.47
48179,3581.88
48180,10362.19
48181,0.0
48182,5074.41
48183,0.0
48184,3932.9
48185,851.05
48186,623.4
48187,480.0
48188,6800.37
48189,5074.98
48190,3091.93
48191,1425.37
48192,3914.08
48193,4167.21
48194,1607.18
48195,0.0
48196,0.0
48197,6206.29
48198,4056.2
48199,7048.52
48200,0.0
48201,1745.32
48202,1470.13
48203,0.0
48204,12609.03
48205,123.39
48206,624.0
48207,624.0
48208,140.0
48209,5584.77
48210,330.0
48211,740.45
48212,5231.21
48213,624.0
48214,385.03
48215,624.0
48216,0.0
48217,624.0
48218,454.88
48219,624.0
48220,8359.75
48221,312.5
48222,1711.14
48223,0.0
48224,624.0
48225,570.0
48226,0.0
48227,624.0
48228,0.0
48229,0.0
48230,0.0
48231,1041.33
48232,624.0
48233,6077.91
48234,624.0
48235,0.0
48236,8820.68
48237,0.0
48238,1400.0
48239,480.0
48240,0.0
48241,0.0
48242,67828.74
48243,624.0
48244,0.0
48245,196.14
48246,0.0
48247,1711.76
48248,2270.0
48249,951.32
48250,4312.66
48251,0.0
48252,0.0
48253,0.0
48254,384.0
48255,624.0
48256,3486.0
48257,0.0
48258,1987.34
48259,0.0
48260,0.0
48261,2477.66
48262,8331.28
48263,0.0
48264,0.0
48265,2503.16
48266,4365.52
48267,0.0
48268,1645.0
48269,0.0
48270,0.0
48271,624.0
48272,1583.87
48273,13238.92
48274,3162.44
48275,6044.26
48276,624.0
48277,8997.22
48278,5251.6
48279,0.0
48280,5191.97
48281,217.19
48282,6466.52
48283,790.0
48284,7193.84
48285,5033.4
48286,5359.8
48287,624.0
48288,0.0
48289,1223.92
48290,1615.0
48291,18.05
48292,0.0
48293,0.0
48294,1060.0
48295,0.0
48296,0.0
48297,0.0
48298,720.0
48299,0.0
48300,174.13
48301,0.0
48302,0.0
48303,0.0
48304,0.0
48305,1434.85
48306,0.0
48307,7275.71
48308,550.0
48309,624.0
48310,4208.21
48311,0.0
48312,0.0
48313,0.0
48314,5324.78
48315,304.06
48316,0.0
48317,9745.71
48318,3807.45
48319,90.0
48320,0.0
48321,13046.64
48322,3018.84
48323,0.0
48324,1550.0
48325,8383.57
48326,330.0
48327,50.0
48328,0.0
48329,0.0
48330,0.0
48331,1990.0
48332,0.0
48333,4084.07
48334,4927.45
48335,0.0
48336,13807.47
48337,480.0
48338,0.0
48339,0.0
48340,1777.26
48341,1233.91
48342,550.0
48343,1400.0
48344,0.0
48345,8907.63
48346,0.0
48347,0.0
48348,1273.26
48349,0.0
48350,3787.56
48351,8356.67
48352,196.14
48353,0.0
48354,7058.59
48355,697.69
48356,624.0
48357,14581.87
48358,2750.0
48359,1571.0
48360,5338.8
48361,60.0
48362,0.0
48363,10647.33
48364,0.0
48365,2130.0
48366,3198.41
48367,0.0
48368,85.38
48369,3305.5
48370,2041.0
48371,18.05
48372,0.0
48373,3992.35
48374,0.0
48375,90.0
48376,0.0
48377,0.0
48378,5675.86
48379,640.32
48380,0.0
48381,432.0
48382,4425.91
48383,0.0
48384,5200.48
48385,181.29
48386,2031.07
48387,0.0
48388,4003.72
48389,0.0
48390,0.0
48391,624.0
48392,4212.0
48393,2270.0
48394,2179.91
48395,0.0
48396,2466.0
48397,0.0
48398,8934.59
48399,2958.75
48400,0.0
48401,0.0
48402,4600.16
48403,5023.04
48404,0.0
48405,550.04
48406,0.0
48407,21584.92
48408,8660.01
48409,1959.22
48410,65.24
48411,115.0
48412,587.83
48413,14182.09
48414,4740.63
48415,15.64
48416,0.0
48417,3118.94
48418,0.0
48419,9031.74
48420,5159.29
48421,0.0
48422,9071.93
48423,0.0
48424,14706.87
48425,138.96
48426,1628.0
48427,7833.99
48428,2259.01
48429,15058.95
48430,0.0
48431,5144.71
48432,619.67
48433,10948.34
48434,10218.61
48435,824.0
48436,2514.0
48437,2165.9
48438,4808.08
48439,26.13
48440,621.6
48441,690.0
48442,140.94
48443,0.0
48444,4777.46
48445,0.0
48446,0.0
48447,3913.0
48448,1297.16
48449,2755.0
48450,5314.5
48451,0.0
48452,1469.42
48453,6406.49
48454,0.0
48455,6181.72
48456,7321.16
48457,7319.3
48458,0.0
48459,1540.0
48460,0.0
48461,6479.14
48462,0.0
48463,7091.14
48464,0.0
48465,0.0
48466,8128.84
48467,0.0
48468,4642.25
48469,7190.14
48470,0.0
48471,693.32
48472,6003.4
48473,959.99
48474,6480.78
48475,0.0
48476,5398.03
48477,196.14
48478,8695.13
48479,3707.37
48480,14288.92
48481,0.0
48482,2050.0
48483,2917.81
48484,70.0
48485,421.34
48486,6172.36
48487,0.0
48488,14095.41
48489,288.01
48490,6271.47
48491,0.0
48492,7357.74
48493,960.0
48494,0.0
48495,1070.24
48496,7078.92
48497,6470.42
48498,0.0
48499,7346.94
48500,563.25
48501,6176.98
48502,5775.07
48503,5676.98
48504,0.0
48505,2562.61
48506,635.25
48507,0.0
48508,4312.11
48509,196.14
48510,196.14
48511,170.35
48512,0.0
48513,5694.69
48514,627.77
48515,2810.06
48516,1580.0
48517,1731.32
48518,4587.74
48519,196.14
48520,51.48
48521,6644.94
48522,8757.32
48523,196.14
48524,0.0
48525,3288.42
48526,2296.16
48527,196.14
48528,5407.08
48529,0.0
48530,1485.94
48531,8904.58
48532,0.0
48533,2767.6
48534,5239.52
48535,180.88
48536,196.14
48537,4885.99
48538,0.0
48539,71.79
48540,4215.07
48541,93.82
48542,1293.82
48543,77.47
48544,196.14
48545,9199.55
48546,131.23
48547,5930.9
48548,42835.24
48549,1407.72
48550,0.0
48551,0.0
48552,2796.94
48553,7089.2
48554,6844.79
48555,2809.21
48556,0.0
48557,0.0
48558,173.25
48559,1892.0
48560,1795.62
48561,1600.15
48562,128.97
48563,7864.68
48564,5657.08
48565,3171.53
48566,874.0
48567,1764.34
48568,2999.76
48569,2956.44
48570,880.0
48571,0.0
48572,3206.94
48573,135.74
48574,5049.67
48575,2073.32
48576,5991.76
48577,0.0
48578,700.04
48579,3033.25
48580,1040.0
48581,800.0
48582,4204.47
48583,751.8
48584,0.0
48585,0.0
48586,721.0
48587,1500.0
48588,920.0
48589,196.14
48590,6028.79
48591,16.79
48592,3173.17
48593,779.1
48594,2427.97
48595,0.0
48596,0.0
48597,2261.0
48598,8632.07
48599,1930.0
48600,7628.13
48601,3602.58
48602,55.86
48603,0.0
48604,7038.77
48605,0.0
48606,6028.13
48607,0.0
48608,0.0
48609,0.0
48610,1879.62
48611,2694.4
48612,196.14
