,BasePay
42051,116687.99
42052,117171.41
42053,116485.5
42054,95521.16
42055,112996.8
42056,117162.67
42057,113714.0
42058,90771.6
42059,120060.01
42060,109986.07
42061,109783.85
42062,104987.15
42063,115947.07
42064,87418.38
42065,117171.42
42066,117171.45
42067,115530.0
42068,105817.77
42069,107858.03
42070,104435.35
42071,111757.32
42072,109925.64
42073,106784.99
42074,67823.66
42075,109425.88
42076,111021.42
42077,117171.47
42078,119989.4
42079,79222.0
42080,111206.8
42081,119727.1
42082,109262.32
42083,110535.0
42084,107213.93
42085,117171.41
42086,117162.68
42087,109668.01
42088,111436.1
42089,110799.02
42090,117162.65
42091,114847.44
42092,113646.0
42093,69860.57
42094,114887.76
42095,102653.94
42096,117171.02
42097,106918.54
42098,100763.85
42099,115866.6
42100,95558.1
42101,79222.0
42102,110526.76
42103,107207.19
42104,115947.1
42105,117171.45
42106,116713.71
42107,96128.92
42108,116072.01
42109,116072.0
42110,119612.98
42111,100126.21
42112,108859.66
42113,86680.01
42114,107974.39
42115,108329.09
42116,107158.66
42117,107458.0
42118,108640.07
42119,117162.7
42120,115050.04
42121,119613.07
42122,110033.88
42123,109783.87
42124,83025.27
42125,114879.14
42126,113906.25
42127,92825.25
42128,120073.35
42129,111012.13
42130,127700.35
42131,106750.43
42132,117162.63
42133,108073.0
42134,119613.05
42135,119613.06
42136,108640.07
42137,84560.4
42138,91551.62
42139,104160.98
42140,118690.02
42141,119288.38
42142,118586.0
42143,117162.64
42144,110526.77
42145,109783.88
42146,119613.06
42147,119613.01
42148,117171.39
42149,119613.01
42150,108631.9
42151,119613.18
42152,100849.03
42153,91733.25
42154,118690.02
42155,103235.06
42156,118586.0
42157,107854.36
42158,117171.44
42159,110847.11
42160,119613.05
42161,91551.6
42162,117162.67
42163,119613.07
42164,107705.8
42165,104344.02
42166,101088.0
42167,114965.36
42168,111571.02
42169,115265.22
42170,111011.46
42171,111634.81
42172,69449.96
42173,109460.83
42174,104352.14
42175,117725.62
42176,113842.94
42177,109668.14
42178,106996.04
42179,109916.94
42180,117162.67
42181,106662.92
42182,111856.67
42183,117162.67
42184,117171.64
42185,98824.28
42186,66530.97
42187,104539.46
42188,115464.62
42189,115498.01
42190,101088.0
42191,107600.77
42192,112979.26
42193,100247.0
42194,109783.86
42195,118690.0
42196,112137.42
42197,79198.39
42198,114887.76
42199,108640.37
42200,67035.21
42201,113082.29
42202,117171.39
42203,85579.24
42204,107897.82
42205,112396.75
42206,114887.76
42207,119142.19
42208,94343.46
42209,108640.07
42210,79222.0
42211,118690.03
42212,111934.27
42213,118586.07
42214,102224.69
42215,101088.0
42216,113333.1
42217,114887.76
42218,101088.0
42219,88374.0
42220,116608.56
42221,105321.86
42222,113758.0
42223,113582.16
42224,108337.51
42225,118586.0
42226,100367.49
42227,111939.72
42228,102814.33
42229,119203.6
42230,117171.39
42231,122903.54
42232,111203.2
42233,94848.0
42234,95265.63
42235,110535.0
42236,104633.54
42237,118586.0
42238,117171.44
42239,105479.6
42240,117171.39
42241,117180.22
42242,98949.04
42243,121161.81
42244,88025.58
42245,118170.06
42246,108731.72
42247,117364.01
42248,111030.87
42249,96594.57
42250,114043.28
42251,118586.02
42252,118689.99
42253,117171.43
42254,117162.69
42255,108249.96
42256,112543.17
42257,92433.62
42258,118586.01
42259,112866.08
42260,119509.48
42261,109049.76
42262,90771.6
42263,105719.95
42264,108073.0
42265,112926.4
42266,118586.0
42267,107015.35
42268,97952.0
42269,118586.0
42270,108702.32
42271,108640.08
42272,121107.5
42273,106165.01
42274,113922.79
42275,115050.13
42276,118585.99
42277,118586.01
42278,115165.9
42279,110526.75
42280,115092.01
42281,109783.86
42282,118586.08
42283,108529.08
42284,107695.39
42285,118170.09
42286,107051.13
42287,104521.9
42288,110403.76
42289,105984.34
42290,111549.69
42291,117171.45
42292,117171.26
42293,118586.26
42294,118586.05
42295,117171.39
42296,118586.0
42297,117171.47
42298,118586.0
42299,129834.0
42300,97461.03
42301,117171.35
42302,117162.71
42303,108073.0
42304,118586.04
42305,97953.31
42306,109573.03
42307,105683.64
42308,99572.75
42309,109783.86
42310,107845.29
42311,118586.04
42312,118586.01
42313,111206.75
42314,118586.02
42315,118586.06
42316,107081.95
42317,96989.2
42318,74920.9
42319,115947.1
42320,118586.14
42321,108073.0
42322,107769.76
42323,118586.01
42324,118586.02
42325,115947.02
42326,109831.06
42327,117171.44
42328,118586.08
42329,118530.6
42330,118586.01
42331,86030.51
42332,112394.47
42333,92023.35
42334,118586.05
42335,117162.58
42336,118170.02
42337,118739.6
42338,110280.53
42339,108790.31
42340,107261.13
42341,115243.75
42342,109245.73
42343,117171.42
42344,114887.5
42345,113100.44
42346,118586.01
42347,118586.02
42348,92529.6
42349,118354.8
42350,88374.01
42351,118689.84
42352,110526.74
42353,100238.28
42354,104415.51
42355,118586.05
42356,108640.09
42357,108640.07
42358,102973.28
42359,88062.0
42360,118586.04
42361,90094.2
42362,118134.05
42363,108640.09
42364,105695.71
42365,69025.13
42366,84368.2
42367,90020.1
42368,110535.03
42369,108820.01
42370,108640.11
42371,118689.99
42372,115947.05
42373,117162.64
42374,108953.03
42375,107431.12
42376,109040.2
42377,117162.69
42378,107870.8
42379,115866.81
42380,118586.04
42381,114887.5
42382,118586.0
42383,118586.04
42384,118348.43
42385,66551.36
42386,115947.05
42387,108277.03
42388,108548.47
42389,115530.0
42390,117171.44
42391,117171.01
42392,88062.0
42393,73915.36
42394,124073.96
42395,79221.7
42396,79222.0
42397,115947.02
42398,113591.61
42399,79175.07
42400,117171.45
42401,111283.2
42402,124014.99
42403,107858.01
42404,111206.75
42405,117171.0
42406,68554.6
42407,115947.03
42408,101088.0
42409,88374.0
42410,101935.61
42411,100077.61
42412,108876.02
42413,109560.41
42414,116591.06
42415,101529.68
42416,106457.59
42417,110004.12
42418,93717.03
42419,117171.0
42420,92313.33
42421,85836.02
42422,100530.7
42423,106154.86
42424,117171.42
42425,118170.05
42426,110535.04
42427,79222.0
42428,108548.52
42429,117162.68
42430,115050.03
42431,117162.66
42432,117162.6
42433,99951.0
42434,116496.79
42435,117085.29
42436,97324.02
42437,117729.02
42438,117162.68
42439,110535.04
42440,75179.6
42441,117171.41
42442,115846.1
42443,92820.0
42444,97003.8
42445,117162.69
42446,88374.0
42447,105309.71
42448,110847.13
42449,115947.07
42450,67331.02
42451,108599.08
42452,117162.7
42453,108640.14
42454,100182.24
42455,108260.39
42456,112190.94
42457,92820.01
42458,113816.83
42459,117162.57
42460,109440.96
42461,118170.02
42462,68485.81
42463,108640.07
42464,98366.4
42465,118539.67
42466,117171.43
42467,108640.07
42468,119049.75
42469,84471.8
42470,108640.16
42471,108640.1
42472,109449.88
42473,118170.01
42474,109391.55
42475,108548.47
42476,108640.15
42477,103991.76
42478,117171.01
42479,112772.6
42480,118170.12
42481,114887.76
42482,108640.08
42483,117162.65
42484,110526.74
42485,108640.09
42486,73951.93
42487,115530.0
42488,110280.11
42489,117162.67
42490,117162.7
42491,88374.0
42492,110799.04
42493,110526.76
42494,117869.82
42495,99153.03
42496,91845.0
42497,117171.01
42498,117162.71
42499,117558.01
42500,117171.01
42501,111206.74
42502,101088.0
42503,100013.65
42504,117171.4
42505,111206.75
42506,98443.85
42507,115991.07
42508,117171.45
42509,106893.19
42510,79220.54
42511,105462.83
42512,104979.5
42513,80949.3
42514,101282.4
42515,109678.84
42516,108498.19
42517,92225.15
42518,104268.94
42519,98185.45
42520,106651.0
42521,114098.0
42522,103344.07
42523,112874.45
42524,114887.76
42525,105719.97
42526,117162.65
42527,108217.14
42528,101942.08
42529,117162.7
42530,113023.11
42531,85360.0
42532,117162.68
42533,100427.84
42534,112137.42
42535,128163.62
42536,117191.63
42537,107164.07
42538,114292.74
42539,86620.1
42540,117162.71
42541,97783.2
42542,117171.44
42543,117162.69
42544,114887.76
42545,105443.84
42546,117364.07
42547,114887.76
42548,109254.02
42549,117364.0
42550,117162.64
42551,117171.04
42552,116572.9
42553,103291.24
42554,116941.99
42555,92079.81
42556,117171.42
42557,115635.04
42558,110280.11
42559,114330.71
42560,117162.59
42561,67242.42
42562,103120.95
42563,72782.71
42564,119749.89
42565,101088.0
42566,104454.67
42567,109668.01
42568,117171.44
42569,103881.93
42570,115235.16
42571,117171.04
42572,88332.28
42573,92820.0
42574,118170.02
42575,117171.17
42576,105127.61
42577,117171.42
42578,117364.02
42579,73554.62
42580,103297.27
42581,97952.56
42582,117364.0
42583,108636.2
42584,117171.48
42585,87066.31
42586,107608.55
42587,102259.06
42588,119541.97
42589,117364.0
42590,117171.43
42591,106038.7
42592,81967.33
42593,113897.39
42594,101479.68
42595,117171.41
42596,106947.92
42597,110799.01
42598,88374.0
42599,117162.69
42600,107060.83
42601,82518.71
42602,115893.78
42603,113319.6
42604,82004.91
42605,116103.26
42606,117171.43
42607,98955.15
42608,93652.3
42609,117162.7
42610,117171.42
42611,102749.01
42612,117364.0
42613,106850.62
42614,109783.88
42615,117364.0
42616,67257.19
42617,77946.75
42618,99942.41
42619,103061.82
42620,107858.02
42621,106406.81
42622,98419.28
42623,97002.47
42624,113498.33
42625,116790.96
42626,107211.14
42627,112228.35
42628,108702.35
42629,73814.77
42630,117340.54
42631,103460.14
42632,116698.54
42633,104291.12
42634,107858.66
42635,111215.01
42636,74755.15
42637,101088.01
42638,107926.02
42639,102749.0
42640,106606.08
42641,108912.61
42642,117162.71
42643,116724.22
42644,107419.29
42645,105525.72
42646,109105.31
42647,100925.68
42648,117162.71
42649,92800.44
42650,88198.65
42651,109458.95
42652,108330.35
42653,114887.76
42654,104766.67
42655,108790.32
42656,82103.04
42657,99190.08
42658,112600.76
42659,97952.07
42660,108756.65
42661,107310.0
42662,102327.43
42663,117162.68
42664,106221.0
42665,116552.53
42666,115050.03
42667,116724.22
42668,109993.35
42669,92250.21
42670,116809.56
42671,84828.44
42672,111036.74
42673,115050.03
42674,117171.0
42675,102466.2
42676,79222.0
42677,117171.47
42678,114887.75
42679,106622.14
42680,127605.14
42681,109233.37
42682,102302.63
42683,67905.14
42684,115050.05
42685,106307.66
42686,106046.54
42687,106773.0
42688,93882.89
42689,101088.0
42690,103220.03
42691,117162.68
42692,116661.45
42693,97212.31
42694,68418.5
42695,88374.0
42696,117171.0
42697,122033.32
42698,104409.82
42699,124743.37
42700,117162.66
42701,114098.0
42702,117162.68
42703,89667.84
42704,98133.5
42705,117162.67
42706,114098.03
42707,111300.38
42708,110847.12
42709,115635.03
42710,99141.2
42711,112990.52
42712,109307.25
42713,111436.01
42714,114556.03
42715,108844.79
42716,114554.5
42717,117162.68
42718,109667.66
42719,117171.48
42720,114892.98
42721,70825.71
42722,103626.1
42723,106594.82
42724,102245.5
42725,92670.28
42726,117171.45
42727,88198.66
42728,112000.71
42729,107460.74
42730,115235.18
42731,110847.14
42732,106571.97
42733,69471.54
42734,114887.5
42735,106638.29
42736,91914.92
42737,112580.14
42738,106900.96
42739,77962.41
42740,106912.02
42741,79664.0
42742,117162.7
42743,114879.14
42744,108743.5
42745,111335.82
42746,112398.93
42747,111045.0
42748,105632.26
42749,103354.6
42750,105890.58
42751,114447.81
42752,91551.6
42753,103992.53
42754,110189.6
42755,106190.76
42756,67936.16
42757,106909.95
42758,88374.06
42759,110535.02
42760,117171.0
42761,101456.24
42762,111480.27
42763,107045.63
42764,109668.07
42765,79220.54
42766,97592.96
42767,111353.08
42768,109601.7
42769,112065.0
42770,84676.07
42771,102245.53
42772,115243.78
42773,71447.15
42774,110535.0
42775,115635.0
42776,115866.91
42777,116469.4
42778,122986.65
42779,115947.12
42780,117171.0
42781,115947.06
42782,113241.51
42783,110535.0
42784,110190.0
42785,105987.0
42786,88062.0
42787,116009.38
42788,116129.05
42789,98113.63
42790,113109.08
42791,115947.08
42792,87310.3
42793,88332.25
42794,75440.89
42795,136135.7
42796,112466.93
42797,97599.62
42798,117162.66
42799,110333.47
42800,113184.78
42801,115235.15
42802,107755.58
42803,115947.01
42804,98755.2
42805,116349.5
42806,88374.01
42807,106990.04
42808,116129.09
42809,117171.03
42810,97588.8
42811,115947.07
42812,102245.51
42813,105573.0
42814,89926.24
42815,115635.04
42816,117171.44
42817,117162.69
42818,82506.4
42819,99951.03
42820,110535.0
42821,113738.96
42822,106567.33
42823,112399.43
42824,99221.48
42825,115947.12
42826,88374.02
42827,107460.12
42828,105573.0
42829,105829.11
42830,115947.06
42831,110776.04
42832,85579.2
42833,111206.74
42834,115947.02
42835,115754.34
42836,75998.01
42837,119758.64
42838,99728.45
42839,97952.02
42840,110535.01
42841,109111.62
42842,117191.66
42843,81608.76
42844,114555.83
42845,109783.86
42846,102336.0
42847,115952.23
42848,67255.11
42849,76388.01
42850,117162.66
42851,105573.0
42852,92033.73
42853,111206.75
42854,73814.0
42855,112065.0
42856,110535.03
42857,110614.89
42858,110534.99
42859,114879.14
42860,97952.01
42861,115121.41
42862,106001.75
42863,114400.09
42864,106964.25
42865,117171.39
42866,116599.84
42867,86584.39
42868,108919.41
42869,115916.28
42870,91702.0
42871,109983.13
42872,96114.71
42873,115635.09
42874,113646.07
42875,108853.66
42876,88361.88
42877,103426.33
42878,115582.72
42879,114887.76
42880,97233.52
42881,109213.45
42882,107820.81
42883,108640.1
42884,106948.15
42885,107636.18
42886,115635.01
42887,107508.86
42888,111881.14
42889,103231.37
42890,108153.73
42891,109380.59
42892,109668.06
42893,108700.53
42894,117171.43
42895,103320.7
42896,98374.21
42897,102811.37
42898,88374.02
42899,114879.14
42900,114556.01
42901,116761.45
42902,117171.46
42903,117162.53
42904,115635.04
42905,113375.1
42906,109008.97
42907,110535.01
42908,111047.26
42909,114556.06
42910,88050.0
42911,114891.5
42912,117171.0
42913,115680.08
42914,69686.12
42915,117171.02
42916,117171.45
42917,113189.19
42918,114879.14
42919,113646.01
42920,108014.87
42921,95531.07
42922,111979.39
42923,112652.98
42924,114891.52
42925,110684.0
42926,113325.18
42927,108442.01
42928,88062.02
42929,96962.26
42930,88374.01
42931,112259.25
42932,101445.39
42933,108790.57
42934,88040.03
42935,116381.94
42936,117162.69
42937,114831.54
42938,117171.02
42939,115512.53
42940,115635.0
42941,117162.72
42942,115464.01
42943,117171.04
42944,101088.0
42945,101088.0
42946,104160.99
42947,117171.44
42948,107459.63
42949,115635.01
42950,105573.0
42951,107458.0
42952,96138.27
42953,104876.25
42954,114064.71
42955,104454.68
42956,117171.46
42957,117171.05
42958,114833.56
42959,117162.71
42960,115050.03
42961,108991.27
42962,81301.79
42963,116713.71
42964,106742.18
42965,108073.32
42966,109781.45
42967,105390.15
42968,111215.0
42969,116043.46
42970,88374.0
42971,106753.83
42972,107458.04
42973,115050.35
42974,117171.47
42975,103116.57
42976,101088.0
42977,109795.52
42978,117171.0
42979,109207.39
42980,117162.67
42981,78612.58
42982,109668.08
42983,91914.91
42984,100321.01
42985,105000.23
42986,74883.88
42987,114724.86
42988,105719.85
42989,114887.75
42990,107555.85
42991,111571.04
42992,115050.02
42993,95401.29
42994,114879.14
42995,105777.39
42996,115050.37
42997,107858.0
42998,114555.95
42999,108677.07
43000,114098.0
43001,75452.12
43002,104659.14
43003,105223.0
43004,114386.09
43005,108779.31
43006,110526.77
43007,115050.02
43008,88374.01
43009,117162.71
43010,115050.03
43011,89369.25
43012,101166.42
43013,114556.13
43014,117171.43
43015,115050.0
43016,115050.01
43017,115050.0
43018,115050.05
43019,106384.85
43020,108640.07
43021,115050.29
43022,117162.68
43023,104307.37
43024,115050.19
43025,109668.06
43026,114399.75
43027,101987.81
43028,89888.29
43029,95918.28
43030,117171.48
43031,117162.62
43032,108566.81
43033,114951.0
43034,107505.05
43035,79221.98
43036,97972.44
43037,86618.54
43038,95761.41
43039,104838.87
43040,115050.15
43041,74536.5
43042,111562.76
43043,115050.04
43044,108747.92
43045,100815.01
43046,114695.8
43047,114686.95
43048,89374.96
43049,114942.56
43050,75734.7
43051,110772.79
43052,117171.02
43053,115050.02
43054,114686.92
43055,107858.03
43056,115050.0
43057,82299.81
43058,88400.7
43059,114686.96
43060,101317.43
43061,116349.32
43062,114887.78
43063,112431.68
43064,106868.51
43065,79222.0
43066,114879.13
43067,122033.0
43068,111902.57
43069,115243.57
43070,115050.31
43071,114887.54
43072,114556.07
43073,111215.0
43074,111189.4
43075,106712.2
43076,108569.54
43077,117171.02
43078,110103.9
43079,110417.7
43080,109887.55
43081,109068.03
43082,108608.68
43083,101626.0
43084,115050.13
43085,113232.12
43086,81301.34
43087,113647.98
43088,85796.0
43089,125085.24
43090,108073.0
43091,112255.0
43092,96755.31
43093,114556.02
43094,114035.62
43095,105599.2
43096,97952.02
43097,97405.54
43098,66978.79
43099,111206.76
43100,97952.4
43101,114556.04
43102,114556.02
43103,111215.01
43104,114400.71
43105,117171.21
43106,110280.49
43107,60688.63
43108,114400.07
43109,102929.37
43110,108298.8
43111,101015.2
43112,114556.05
43113,107500.6
43114,108073.0
43115,104884.03
43116,106948.13
43117,114556.38
43118,97952.0
43119,101938.87
43120,114887.53
43121,88374.04
43122,117162.67
43123,114141.01
43124,117171.43
43125,114400.69
43126,74736.2
43127,117171.01
43128,114400.01
43129,117171.0
43130,113002.26
43131,114318.64
43132,117171.08
43133,111772.29
43134,103954.28
43135,114400.1
43136,99190.06
43137,107104.36
43138,87879.68
43139,113646.56
43140,111304.0
43141,104104.62
43142,105742.01
43143,95165.59
43144,85024.38
43145,82540.37
43146,112255.02
43147,111215.0
43148,97936.53
43149,97952.03
43150,91551.62
43151,100696.54
43152,104015.88
43153,99698.06
43154,104112.59
43155,103901.0
43156,114400.69
43157,89951.46
43158,102954.96
43159,117171.44
43160,110022.74
43161,73850.01
43162,65775.6
43163,106043.54
43164,84145.82
43165,106777.06
43166,79220.54
43167,82518.0
43168,108073.0
43169,114556.02
43170,109058.88
43171,117171.42
43172,114673.56
43173,108640.11
43174,105180.68
43175,73814.01
43176,100321.0
43177,114556.03
43178,116674.0
43179,102893.36
43180,68154.01
43181,98567.85
